Date	Machine	Compiler Flags	Buffer Size	Operation	Columns	DataType	Time	Time/BufSize
11/12/2017 11:42	Mac	O3	4.5	Multiply	0	float	285600	6346666.667
11/12/2017 11:42	Mac	O3	5	Sum	1000	float	11940	238800
11/12/2017 11:42	Mac	O3	5	Multiply	0	float	336014	6720280
11/12/2017 11:42	Mac	O3	5.5	Sum	1100	float	13238	240690.9091
11/12/2017 11:42	Mac	O3	5.5	Multiply	0	float	392752	7140945.455
11/12/2017 11:42	Mac	O3	6	Sum	1200	float	14348	239133.3333
11/12/2017 11:42	Mac	O3	6	Multiply	0	float	448201	7470016.667
11/12/2017 11:42	Mac	O3	6.5	Sum	1300	float	15531	238938.4615
11/12/2017 11:42	Mac	O3	6.5	Multiply	0	float	494054	7600830.769
11/12/2017 11:42	Mac	O3	7	Sum	1400	float	16764	239485.7143
11/12/2017 11:42	Mac	O3	7	Multiply	0	float	609820	8711714.286
11/12/2017 11:42	Mac	O3	7.5	Sum	1500	float	18272	243626.6667
11/12/2017 11:42	Mac	O3	7.5	Multiply	0	float	697587	9301160
11/12/2017 11:42	Mac	O3	8	Sum	1600	float	17835	222937.5
11/12/2017 11:42	Mac	O3	8	Multiply	0	float	906426	11330325
11/12/2017 11:42	Mac	O3	8.5	Sum	1700	float	19506	229482.3529
11/12/2017 11:42	Mac	O3	8.5	Multiply	0	float	1201821	14139070.59
11/12/2017 11:42	Mac	O3	9	Sum	1800	float	22403	248922.2222
11/12/2017 11:42	Mac	O3	9	Multiply	0	float	1026839	11409322.22
11/12/2017 11:42	Mac	O3	9.5	Sum	1900	float	21378	225031.5789
11/12/2017 11:42	Mac	O3	9.5	Multiply	0	float	1167764	12292252.63
11/12/2017 11:42	Mac	O3	10	Sum	2000	float	24754	247540
11/12/2017 11:42	Mac	O3	10	Multiply	0	float	1933972	19339720
11/12/2017 11:42	Mac	O3	0.5	Sum	100	long	77	15400
11/12/2017 11:42	Mac	O3	0.5	Multiply	0	long	2360	472000
11/12/2017 11:42	Mac	O3	1	Sum	200	long	171	17100
11/12/2017 11:42	Mac	O3	1	Multiply	0	long	8282	828200
11/12/2017 11:42	Mac	O3	1.5	Sum	300	long	237	15800
11/12/2017 11:42	Mac	O3	1.5	Multiply	0	long	17366	1157733.333
11/12/2017 11:42	Mac	O3	2	Sum	400	long	352	17600
11/12/2017 11:42	Mac	O3	2	Multiply	0	long	25854	1292700
11/12/2017 11:42	Mac	O3	2.5	Sum	500	long	1058	42320
11/12/2017 11:42	Mac	O3	2.5	Multiply	0	long	35340	1413600
11/12/2017 11:42	Mac	O3	3	Sum	600	long	1223	40766.66667
11/12/2017 11:42	Mac	O3	3	Multiply	0	long	45789	1526300
11/12/2017 11:42	Mac	O3	3.5	Sum	700	long	1558	44514.28571
11/12/2017 11:42	Mac	O3	3.5	Multiply	0	long	53966	1541885.714
11/12/2017 11:42	Mac	O3	4	Sum	800	long	1856	46400
11/12/2017 11:42	Mac	O3	4	Multiply	0	long	72232	1805800
11/12/2017 11:42	Mac	O3	4.5	Sum	900	long	2329	51755.55556
11/12/2017 11:42	Mac	O3	4.5	Multiply	0	long	82655	1836777.778
11/12/2017 11:42	Mac	O3	5	Sum	1000	long	2551	51020
11/12/2017 11:42	Mac	O3	5	Multiply	0	long	111809	2236180
11/12/2017 11:42	Mac	O3	5.5	Sum	1100	long	2676	48654.54546
11/12/2017 11:42	Mac	O3	5.5	Multiply	0	long	117707	2140127.273
11/12/2017 11:42	Mac	O3	6	Sum	1200	long	2955	49250
11/12/2017 11:42	Mac	O3	6	Multiply	0	long	149047	2484116.667
11/12/2017 11:42	Mac	O3	6.5	Sum	1300	long	3146	48400
11/12/2017 11:42	Mac	O3	6.5	Multiply	0	long	182594	2809138.462
11/12/2017 11:42	Mac	O3	7	Sum	1400	long	3481	49728.57143
11/12/2017 11:42	Mac	O3	7	Multiply	0	long	225676	3223942.857
11/12/2017 11:42	Mac	O3	7.5	Sum	1500	long	3777	50360
11/12/2017 11:42	Mac	O3	7.5	Multiply	0	long	321198	4282640
11/12/2017 11:42	Mac	O3	8	Sum	1600	long	5054	63175
11/12/2017 11:42	Mac	O3	8	Multiply	0	long	277403	3467537.5
11/12/2017 11:42	Mac	O3	8.5	Sum	1700	long	4444	52282.35294
11/12/2017 11:42	Mac	O3	8.5	Multiply	0	long	355737	4185141.176
11/12/2017 11:42	Mac	O3	9	Sum	1800	long	4769	52988.88889
11/12/2017 11:42	Mac	O3	9	Multiply	0	long	513966	5710733.333
11/12/2017 11:42	Mac	O3	9.5	Sum	1900	long	10537	110915.7895
11/12/2017 11:42	Mac	O3	9.5	Multiply	0	long	435272	4581810.526
11/12/2017 11:42	Mac	O3	10	Sum	2000	long	4811	48110
11/12/2017 11:42	Mac	O3	10	Multiply	0	long	686473	6864730
11/12/2017 11:42	Mac	O3	0.5	Sum	100	char	1169	233800
11/12/2017 11:42	Mac	O3	0.5	Multiply	0	char	61232	12246400
11/12/2017 11:42	Mac	O3	1	Sum	200	char	2533	253300
11/12/2017 11:42	Mac	O3	1	Multiply	0	char	205057	20505700
11/12/2017 11:42	Mac	O3	1.5	Sum	300	char	3772	251466.6667
11/12/2017 11:43	Mac	O3	1.5	Multiply	0	char	422751	28183400
11/12/2017 11:43	Mac	O3	2	Sum	400	char	4377	218850
11/12/2017 11:43	Mac	O3	2	Multiply	0	char	665014	33250700
11/12/2017 11:43	Mac	O3	2.5	Sum	500	char	5906	236240
11/12/2017 11:43	Mac	O3	2.5	Multiply	0	char	981051	39242040
11/12/2017 11:43	Mac	O3	3	Sum	600	char	7262	242066.6667
11/12/2017 11:43	Mac	O3	3	Multiply	0	char	1285027	42834233.33
11/12/2017 11:43	Mac	O3	3.5	Sum	700	char	8554	244400
11/12/2017 11:43	Mac	O3	3.5	Multiply	0	char	1565192	44719771.43
11/12/2017 11:43	Mac	O3	4	Sum	800	char	9345	233625
11/12/2017 11:43	Mac	O3	4	Multiply	0	char	1871707	46792675
11/12/2017 11:43	Mac	O3	4.5	Sum	900	char	13111	291355.5556
11/12/2017 11:43	Mac	O3	4.5	Multiply	0	char	2322897	51619933.33
11/12/2017 11:43	Mac	O3	5	Sum	1000	char	16532	330640
11/12/2017 11:43	Mac	O3	5	Multiply	0	char	2765007	55300140
11/12/2017 11:43	Mac	O3	5.5	Sum	1100	char	19810	360181.8182
11/12/2017 11:43	Mac	O3	5.5	Multiply	0	char	3169811	57632927.27
11/12/2017 11:43	Mac	O3	6	Sum	1200	char	22145	369083.3333
11/12/2017 11:43	Mac	O3	6	Multiply	0	char	3632400	60540000
11/12/2017 11:43	Mac	O3	6.5	Sum	1300	char	25524	392676.9231
11/12/2017 11:43	Mac	O3	6.5	Multiply	0	char	4167729	64118907.69
11/12/2017 11:43	Mac	O3	7	Sum	1400	char	28732	410457.1429
11/12/2017 11:43	Mac	O3	7	Multiply	0	char	4839373	69133900
11/12/2017 11:43	Mac	O3	7.5	Sum	1500	char	32488	433173.3333
11/12/2017 11:43	Mac	O3	7.5	Multiply	0	char	4963503	66180040
11/12/2017 11:43	Mac	O3	8	Sum	1600	char	36904	461300
11/12/2017 11:43	Mac	O3	8	Multiply	0	char	6467347	80841837.5
11/12/2017 11:43	Mac	O3	8.5	Sum	1700	char	41417	487258.8235
11/12/2017 11:43	Mac	O3	8.5	Multiply	0	char	7361199	86602341.18
11/12/2017 11:43	Mac	O3	9	Sum	1800	char	43005	477833.3333
11/12/2017 11:43	Mac	O3	9	Multiply	0	char	7602299	84469988.89
11/12/2017 11:43	Mac	O3	9.5	Sum	1900	char	49723	523400
11/12/2017 11:44	Mac	O3	9.5	Multiply	0	char	8473456	89194273.68
11/12/2017 11:44	Mac	O3	10	Sum	2000	char	53908	539080
11/12/2017 11:44	Mac	O3	10	Multiply	0	char	11195148	111951480
11/12/2017 11:44	Mac	O3	0.5	Sum	100	int	183	36600
11/12/2017 11:44	Mac	O3	0.5	Multiply	0	int	6308	1261600
11/12/2017 11:44	Mac	O3	1	Sum	200	int	350	35000
11/12/2017 11:44	Mac	O3	1	Multiply	0	int	24585	2458500
11/12/2017 11:44	Mac	O3	1.5	Sum	300	int	516	34400
11/12/2017 11:44	Mac	O3	1.5	Multiply	0	int	41596	2773066.667
11/12/2017 11:44	Mac	O3	2	Sum	400	int	679	33950
11/12/2017 11:44	Mac	O3	2	Multiply	0	int	65084	3254200
11/12/2017 11:44	Mac	O3	2.5	Sum	500	int	1017	40680
11/12/2017 11:44	Mac	O3	2.5	Multiply	0	int	97748	3909920
11/12/2017 11:44	Mac	O3	3	Sum	600	int	1541	51366.66667
11/12/2017 11:44	Mac	O3	3	Multiply	0	int	132524	4417466.667
11/12/2017 11:44	Mac	O3	3.5	Sum	700	int	2179	62257.14286
11/12/2017 11:44	Mac	O3	3.5	Multiply	0	int	168172	4804914.286
11/12/2017 11:44	Mac	O3	4	Sum	800	int	2413	60325
11/12/2017 11:44	Mac	O3	4	Multiply	0	int	210479	5261975
11/12/2017 11:44	Mac	O3	4.5	Sum	900	int	8543	189844.4444
11/12/2017 11:44	Mac	O3	4.5	Multiply	0	int	266296	5917688.889
11/12/2017 11:44	Mac	O3	5	Sum	1000	int	12733	254660
11/12/2017 11:44	Mac	O3	5	Multiply	0	int	319104	6382080
11/12/2017 11:44	Mac	O3	5.5	Sum	1100	int	14670	266727.2727
11/12/2017 11:44	Mac	O3	5.5	Multiply	0	int	365491	6645290.909
11/12/2017 11:44	Mac	O3	6	Sum	1200	int	15102	251700
11/12/2017 11:44	Mac	O3	6	Multiply	0	int	431246	7187433.333
11/12/2017 11:44	Mac	O3	6.5	Sum	1300	int	17595	270692.3077
11/12/2017 11:44	Mac	O3	6.5	Multiply	0	int	478567	7362569.231
11/12/2017 11:44	Mac	O3	7	Sum	1400	int	17521	250300
11/12/2017 11:44	Mac	O3	7	Multiply	0	int	560063	8000900
11/12/2017 11:44	Mac	O3	7.5	Sum	1500	int	21484	286453.3333
11/12/2017 11:44	Mac	O3	7.5	Multiply	0	int	647321	8630946.667
11/12/2017 11:44	Mac	O3	8	Sum	1600	int	18830	235375
11/12/2017 11:44	Mac	O3	8	Multiply	0	int	834751	10434387.5
11/12/2017 11:44	Mac	O3	8.5	Sum	1700	int	21826	256776.4706
11/12/2017 11:44	Mac	O3	8.5	Multiply	0	int	1147505	13500058.82
11/12/2017 11:44	Mac	O3	9	Sum	1800	int	24818	275755.5556
11/12/2017 11:44	Mac	O3	9	Multiply	0	int	943171	10479677.78
11/12/2017 11:44	Mac	O3	9.5	Sum	1900	int	24830	261368.4211
11/12/2017 11:44	Mac	O3	9.5	Multiply	0	int	1142237	12023547.37
11/12/2017 11:44	Mac	O3	10	Sum	2000	int	27814	278140
11/12/2017 11:44	Mac	O3	10	Multiply	0	int	1861022	18610220
11/12/2017 11:44	Mac	O3	0.5	Sum	100	float	587	117400
11/12/2017 11:44	Mac	O3	0.5	Multiply	0	float	9497	1899400
11/12/2017 11:44	Mac	O3	1	Sum	200	float	1223	122300
11/12/2017 11:44	Mac	O3	1	Multiply	0	float	28023	2802300
11/12/2017 11:44	Mac	O3	1.5	Sum	300	float	1743	116200
11/12/2017 11:44	Mac	O3	1.5	Multiply	0	float	49040	3269333.333
11/12/2017 11:44	Mac	O3	2	Sum	400	float	2542	127100
11/12/2017 11:44	Mac	O3	2	Multiply	0	float	79141	3957050
11/12/2017 11:44	Mac	O3	2.5	Sum	500	float	3457	138280
11/12/2017 11:44	Mac	O3	2.5	Multiply	0	float	110407	4416280
11/12/2017 11:44	Mac	O3	3	Sum	600	float	4199	139966.6667
11/12/2017 11:44	Mac	O3	3	Multiply	0	float	147647	4921566.667
11/12/2017 11:44	Mac	O3	3.5	Sum	700	float	5321	152028.5714
11/12/2017 11:44	Mac	O3	3.5	Multiply	0	float	185326	5295028.571
11/12/2017 11:44	Mac	O3	4	Sum	800	float	5690	142250
11/12/2017 11:44	Mac	O3	4	Multiply	0	float	232144	5803600
11/12/2017 11:44	Mac	O3	4.5	Sum	900	float	9025	200555.5556
11/12/2017 11:44	Mac	O3	4.5	Multiply	0	float	289146	6425466.667
11/12/2017 11:44	Mac	O3	5	Sum	1000	float	12062	241240
11/12/2017 11:44	Mac	O3	5	Multiply	0	float	351010	7020200
11/12/2017 11:44	Mac	O3	5.5	Sum	1100	float	13230	240545.4545
11/12/2017 11:44	Mac	O3	5.5	Multiply	0	float	388891	7070745.455
11/12/2017 11:44	Mac	O3	6	Sum	1200	float	14417	240283.3333
11/12/2017 11:44	Mac	O3	6	Multiply	0	float	474212	7903533.333
11/12/2017 11:44	Mac	O3	6.5	Sum	1300	float	15441	237553.8462
11/12/2017 11:44	Mac	O3	6.5	Multiply	0	float	502291	7727553.846
11/12/2017 11:44	Mac	O3	7	Sum	1400	float	17083	244042.8571
11/12/2017 11:44	Mac	O3	7	Multiply	0	float	585796	8368514.286
11/12/2017 11:44	Mac	O3	7.5	Sum	1500	float	18520	246933.3333
11/12/2017 11:44	Mac	O3	7.5	Multiply	0	float	707929	9439053.333
11/12/2017 11:44	Mac	O3	8	Sum	1600	float	17620	220250
11/12/2017 11:44	Mac	O3	8	Multiply	0	float	900741	11259262.5
11/12/2017 11:44	Mac	O3	8.5	Sum	1700	float	19309	227164.7059
11/12/2017 11:44	Mac	O3	8.5	Multiply	0	float	1204677	14172670.59
11/12/2017 11:44	Mac	O3	9	Sum	1800	float	22593	251033.3333
11/12/2017 11:44	Mac	O3	9	Multiply	0	float	1005042	11167133.33
11/12/2017 11:44	Mac	O3	9.5	Sum	1900	float	21458	225873.6842
11/12/2017 11:44	Mac	O3	9.5	Multiply	0	float	1194161	12570115.79
11/12/2017 11:44	Mac	O3	10	Sum	2000	float	25125	251250
11/12/2017 11:44	Mac	O3	10	Multiply	0	float	1977355	19773550
11/12/2017 11:44	Mac	O3	0.5	Sum	100	long	82	16400
11/12/2017 11:44	Mac	O3	0.5	Multiply	0	long	2410	482000
11/12/2017 11:44	Mac	O3	1	Sum	200	long	159	15900
11/12/2017 11:44	Mac	O3	1	Multiply	0	long	10498	1049800
11/12/2017 11:44	Mac	O3	1.5	Sum	300	long	285	19000
11/12/2017 11:44	Mac	O3	1.5	Multiply	0	long	18007	1200466.667
11/12/2017 11:44	Mac	O3	2	Sum	400	long	345	17250
11/12/2017 11:44	Mac	O3	2	Multiply	0	long	25869	1293450
11/12/2017 11:44	Mac	O3	2.5	Sum	500	long	1081	43240
11/12/2017 11:44	Mac	O3	2.5	Multiply	0	long	35347	1413880
11/12/2017 11:44	Mac	O3	3	Sum	600	long	1253	41766.66667
11/12/2017 11:44	Mac	O3	3	Multiply	0	long	49604	1653466.667
11/12/2017 11:44	Mac	O3	3.5	Sum	700	long	1632	46628.57143
11/12/2017 11:44	Mac	O3	3.5	Multiply	0	long	57923	1654942.857
11/12/2017 11:44	Mac	O3	4	Sum	800	long	1984	49600
11/12/2017 11:44	Mac	O3	4	Multiply	0	long	72556	1813900
11/12/2017 11:44	Mac	O3	4.5	Sum	900	long	2160	48000
11/12/2017 11:44	Mac	O3	4.5	Multiply	0	long	80881	1797355.556
11/12/2017 11:44	Mac	O3	5	Sum	1000	long	2488	49760
11/12/2017 11:44	Mac	O3	5	Multiply	0	long	113770	2275400
11/12/2017 11:44	Mac	O3	5.5	Sum	1100	long	2743	49872.72727
11/12/2017 11:44	Mac	O3	5.5	Multiply	0	long	120707	2194672.727
11/12/2017 11:44	Mac	O3	6	Sum	1200	long	2968	49466.66667
11/12/2017 11:44	Mac	O3	6	Multiply	0	long	161225	2687083.333
11/12/2017 11:44	Mac	O3	6.5	Sum	1300	long	3346	51476.92308
11/12/2017 11:44	Mac	O3	6.5	Multiply	0	long	180981	2784323.077
11/12/2017 11:44	Mac	O3	7	Sum	1400	long	3443	49185.71429
11/12/2017 11:44	Mac	O3	7	Multiply	0	long	206338	2947685.714
11/12/2017 11:44	Mac	O3	7.5	Sum	1500	long	3764	50186.66667
11/12/2017 11:44	Mac	O3	7.5	Multiply	0	long	354402	4725360
11/12/2017 11:44	Mac	O3	8	Sum	1600	long	5007	62587.5
11/12/2017 11:44	Mac	O3	8	Multiply	0	long	300968	3762100
11/12/2017 11:44	Mac	O3	8.5	Sum	1700	long	4342	51082.35294
11/12/2017 11:44	Mac	O3	8.5	Multiply	0	long	389328	4580329.412
11/12/2017 11:44	Mac	O3	9	Sum	1800	long	4631	51455.55556
11/12/2017 11:44	Mac	O3	9	Multiply	0	long	468193	5202144.444
11/12/2017 11:44	Mac	O3	9.5	Sum	1900	long	10510	110631.5789
11/12/2017 11:44	Mac	O3	9.5	Multiply	0	long	450791	4745168.421
11/12/2017 11:44	Mac	O3	10	Sum	2000	long	4918	49180
11/12/2017 11:44	Mac	O3	10	Multiply	0	long	758751	7587510
11/12/2017 11:44	Mac	O3	0.5	Sum	100	char	1239	247800
11/12/2017 11:44	Mac	O3	0.5	Multiply	0	char	56625	11325000
11/12/2017 11:44	Mac	O3	1	Sum	200	char	2586	258600
11/12/2017 11:44	Mac	O3	1	Multiply	0	char	200791	20079100
11/12/2017 11:44	Mac	O3	1.5	Sum	300	char	3865	257666.6667
11/12/2017 11:44	Mac	O3	1.5	Multiply	0	char	427103	28473533.33
11/12/2017 11:44	Mac	O3	2	Sum	400	char	4536	226800
11/12/2017 11:44	Mac	O3	2	Multiply	0	char	674848	33742400
11/12/2017 11:44	Mac	O3	2.5	Sum	500	char	6011	240440
11/12/2017 11:44	Mac	O3	2.5	Multiply	0	char	1349385	53975400
11/12/2017 11:44	Mac	O3	3	Sum	600	char	7138	237933.3333
11/12/2017 11:44	Mac	O3	3	Multiply	0	char	1229686	40989533.33
11/12/2017 11:44	Mac	O3	3.5	Sum	700	char	8721	249171.4286
11/12/2017 11:44	Mac	O3	3.5	Multiply	0	char	1572907	44940200
11/12/2017 11:44	Mac	O3	4	Sum	800	char	9644	241100
11/12/2017 11:45	Mac	O3	4	Multiply	0	char	1884608	47115200
11/12/2017 11:45	Mac	O3	4.5	Sum	900	char	13161	292466.6667
11/12/2017 11:45	Mac	O3	4.5	Multiply	0	char	2399727	53327266.67
11/12/2017 11:45	Mac	O3	5	Sum	1000	char	16387	327740
11/12/2017 11:45	Mac	O3	5	Multiply	0	char	2750273	55005460
11/12/2017 11:45	Mac	O3	5.5	Sum	1100	char	19173	348600
11/12/2017 11:45	Mac	O3	5.5	Multiply	0	char	3179912	57816581.82
11/12/2017 11:45	Mac	O3	6	Sum	1200	char	22235	370583.3333
11/12/2017 11:45	Mac	O3	6	Multiply	0	char	3868775	64479583.33
11/12/2017 11:45	Mac	O3	6.5	Sum	1300	char	25423	391123.0769
11/12/2017 11:45	Mac	O3	6.5	Multiply	0	char	4165401	64083092.31
11/12/2017 11:45	Mac	O3	7	Sum	1400	char	28874	412485.7143
11/12/2017 11:45	Mac	O3	7	Multiply	0	char	4757634	67966200
11/12/2017 11:45	Mac	O3	7.5	Sum	1500	char	32164	428853.3333
11/12/2017 11:45	Mac	O3	7.5	Multiply	0	char	4970259	66270120
11/12/2017 11:45	Mac	O3	8	Sum	1600	char	36862	460775
11/12/2017 11:45	Mac	O3	8	Multiply	0	char	6311754	78896925
11/12/2017 11:45	Mac	O3	8.5	Sum	1700	char	41565	489000
11/12/2017 11:45	Mac	O3	8.5	Multiply	0	char	7447050	87612352.94
11/12/2017 11:45	Mac	O3	9	Sum	1800	char	43209	480100
11/12/2017 11:45	Mac	O3	9	Multiply	0	char	7408393	82315477.78
11/12/2017 11:45	Mac	O3	9.5	Sum	1900	char	50128	527663.1579
11/12/2017 11:46	Mac	O3	9.5	Multiply	0	char	8582987	90347231.58
11/12/2017 11:46	Mac	O3	10	Sum	2000	char	53282	532820
11/12/2017 11:46	Mac	O3	10	Multiply	0	char	11431313	114313130
11/12/2017 11:46	Mac	O3	0.5	Sum	100	int	177	35400
11/12/2017 11:46	Mac	O3	0.5	Multiply	0	int	6221	1244200
11/12/2017 11:46	Mac	O3	1	Sum	200	int	351	35100
11/12/2017 11:46	Mac	O3	1	Multiply	0	int	21286	2128600
11/12/2017 11:46	Mac	O3	1.5	Sum	300	int	508	33866.66667
11/12/2017 11:46	Mac	O3	1.5	Multiply	0	int	47220	3148000
11/12/2017 11:46	Mac	O3	2	Sum	400	int	678	33900
11/12/2017 11:46	Mac	O3	2	Multiply	0	int	65200	3260000
11/12/2017 11:46	Mac	O3	2.5	Sum	500	int	944	37760
11/12/2017 11:46	Mac	O3	2.5	Multiply	0	int	100764	4030560
11/12/2017 11:46	Mac	O3	3	Sum	600	int	1767	58900
11/12/2017 11:46	Mac	O3	3	Multiply	0	int	130422	4347400
11/12/2017 11:46	Mac	O3	3.5	Sum	700	int	2017	57628.57143
11/12/2017 11:46	Mac	O3	3.5	Multiply	0	int	171164	4890400
11/12/2017 11:46	Mac	O3	4	Sum	800	int	2624	65600
11/12/2017 11:46	Mac	O3	4	Multiply	0	int	209669	5241725
11/12/2017 11:46	Mac	O3	4.5	Sum	900	int	8512	189155.5556
11/12/2017 11:46	Mac	O3	4.5	Multiply	0	int	265563	5901400
11/12/2017 11:46	Mac	O3	5	Sum	1000	int	12362	247240
11/12/2017 11:46	Mac	O3	5	Multiply	0	int	322913	6458260
11/12/2017 11:46	Mac	O3	5.5	Sum	1100	int	14595	265363.6364
11/12/2017 11:46	Mac	O3	5.5	Multiply	0	int	363224	6604072.727
11/12/2017 11:46	Mac	O3	6	Sum	1200	int	15062	251033.3333
11/12/2017 11:46	Mac	O3	6	Multiply	0	int	412203	6870050
11/12/2017 11:46	Mac	O3	6.5	Sum	1300	int	17385	267461.5385
11/12/2017 11:46	Mac	O3	6.5	Multiply	0	int	490838	7551353.846
11/12/2017 11:46	Mac	O3	7	Sum	1400	int	17721	253157.1429
11/12/2017 11:46	Mac	O3	7	Multiply	0	int	589804	8425771.429
11/12/2017 11:46	Mac	O3	7.5	Sum	1500	int	21464	286186.6667
11/12/2017 11:46	Mac	O3	7.5	Multiply	0	int	623686	8315813.333
11/12/2017 11:46	Mac	O3	8	Sum	1600	int	19155	239437.5
11/12/2017 11:46	Mac	O3	8	Multiply	0	int	882809	11035112.5
11/12/2017 11:46	Mac	O3	8.5	Sum	1700	int	22148	260564.7059
11/12/2017 11:46	Mac	O3	8.5	Multiply	0	int	1203839	14162811.76
11/12/2017 11:46	Mac	O3	9	Sum	1800	int	24833	275922.2222
11/12/2017 11:46	Mac	O3	9	Multiply	0	int	1006605	11184500
11/12/2017 11:46	Mac	O3	9.5	Sum	1900	int	24605	259000
11/12/2017 11:46	Mac	O3	9.5	Multiply	0	int	1223872	12882863.16
11/12/2017 11:46	Mac	O3	10	Sum	2000	int	27861	278610
11/12/2017 11:46	Mac	O3	10	Multiply	0	int	1816618	18166180
11/12/2017 11:46	Mac	O3	0.5	Sum	100	float	589	117800
11/12/2017 11:46	Mac	O3	0.5	Multiply	0	float	9286	1857200
11/12/2017 11:46	Mac	O3	1	Sum	200	float	1344	134400
11/12/2017 11:46	Mac	O3	1	Multiply	0	float	27591	2759100
11/12/2017 11:46	Mac	O3	1.5	Sum	300	float	1937	129133.3333
11/12/2017 11:46	Mac	O3	1.5	Multiply	0	float	49001	3266733.333
11/12/2017 11:46	Mac	O3	2	Sum	400	float	2558	127900
11/12/2017 11:46	Mac	O3	2	Multiply	0	float	78885	3944250
11/12/2017 11:46	Mac	O3	2.5	Sum	500	float	3639	145560
11/12/2017 11:46	Mac	O3	2.5	Multiply	0	float	112949	4517960
11/12/2017 11:46	Mac	O3	3	Sum	600	float	4346	144866.6667
11/12/2017 11:46	Mac	O3	3	Multiply	0	float	147177	4905900
11/12/2017 11:46	Mac	O3	3.5	Sum	700	float	5077	145057.1429
11/12/2017 11:46	Mac	O3	3.5	Multiply	0	float	190409	5440257.143
11/12/2017 11:46	Mac	O3	4	Sum	800	float	5577	139425
11/12/2017 11:46	Mac	O3	4	Multiply	0	float	227167	5679175
11/12/2017 11:46	Mac	O3	4.5	Sum	900	float	8939	198644.4444
11/12/2017 11:46	Mac	O3	4.5	Multiply	0	float	292931	6509577.778
11/12/2017 11:46	Mac	O3	5	Sum	1000	float	12226	244520
11/12/2017 11:46	Mac	O3	5	Multiply	0	float	343440	6868800
11/12/2017 11:46	Mac	O3	5.5	Sum	1100	float	13063	237509.0909
11/12/2017 11:46	Mac	O3	5.5	Multiply	0	float	394262	7168400
11/12/2017 11:46	Mac	O3	6	Sum	1200	float	14568	242800
11/12/2017 11:46	Mac	O3	6	Multiply	0	float	442811	7380183.333
11/12/2017 11:46	Mac	O3	6.5	Sum	1300	float	15777	242723.0769
11/12/2017 11:46	Mac	O3	6.5	Multiply	0	float	518879	7982753.846
11/12/2017 11:46	Mac	O3	7	Sum	1400	float	17135	244785.7143
11/12/2017 11:46	Mac	O3	7	Multiply	0	float	614883	8784042.857
11/12/2017 11:46	Mac	O3	7.5	Sum	1500	float	18639	248520
11/12/2017 11:46	Mac	O3	7.5	Multiply	0	float	684566	9127546.667
11/12/2017 11:46	Mac	O3	8	Sum	1600	float	17952	224400
11/12/2017 11:46	Mac	O3	8	Multiply	0	float	946214	11827675
11/12/2017 11:46	Mac	O3	8.5	Sum	1700	float	19597	230552.9412
11/12/2017 11:46	Mac	O3	8.5	Multiply	0	float	1278009	15035400
11/12/2017 11:46	Mac	O3	9	Sum	1800	float	23030	255888.8889
11/12/2017 11:46	Mac	O3	9	Multiply	0	float	1077897	11976633.33
11/12/2017 11:46	Mac	O3	9.5	Sum	1900	float	21483	226136.8421
11/12/2017 11:46	Mac	O3	9.5	Multiply	0	float	1228311	12929589.47
11/12/2017 11:46	Mac	O3	10	Sum	2000	float	24949	249490
11/12/2017 11:46	Mac	O3	10	Multiply	0	float	1909755	19097550
11/12/2017 11:46	Mac	O3	0.5	Sum	100	long	81	16200
11/12/2017 11:46	Mac	O3	0.5	Multiply	0	long	2357	471400
11/12/2017 11:46	Mac	O3	1	Sum	200	long	158	15800
11/12/2017 11:46	Mac	O3	1	Multiply	0	long	8377	837700
11/12/2017 11:46	Mac	O3	1.5	Sum	300	long	246	16400
11/12/2017 11:46	Mac	O3	1.5	Multiply	0	long	14517	967800
11/12/2017 11:46	Mac	O3	2	Sum	400	long	340	17000
11/12/2017 11:46	Mac	O3	2	Multiply	0	long	25795	1289750
11/12/2017 11:46	Mac	O3	2.5	Sum	500	long	1063	42520
11/12/2017 11:46	Mac	O3	2.5	Multiply	0	long	38701	1548040
11/12/2017 11:46	Mac	O3	3	Sum	600	long	1232	41066.66667
11/12/2017 11:46	Mac	O3	3	Multiply	0	long	46467	1548900
11/12/2017 11:46	Mac	O3	3.5	Sum	700	long	1561	44600
11/12/2017 11:46	Mac	O3	3.5	Multiply	0	long	53777	1536485.714
11/12/2017 11:46	Mac	O3	4	Sum	800	long	2100	52500
11/12/2017 11:46	Mac	O3	4	Multiply	0	long	72341	1808525
11/12/2017 11:46	Mac	O3	4.5	Sum	900	long	2098	46622.22222
11/12/2017 11:46	Mac	O3	4.5	Multiply	0	long	80511	1789133.333
11/12/2017 11:46	Mac	O3	5	Sum	1000	long	2435	48700
11/12/2017 11:46	Mac	O3	5	Multiply	0	long	109238	2184760
11/12/2017 11:46	Mac	O3	5.5	Sum	1100	long	2797	50854.54546
11/12/2017 11:46	Mac	O3	5.5	Multiply	0	long	117534	2136981.818
11/12/2017 11:46	Mac	O3	6	Sum	1200	long	2931	48850
11/12/2017 11:46	Mac	O3	6	Multiply	0	long	146991	2449850
11/12/2017 11:46	Mac	O3	6.5	Sum	1300	long	3271	50323.07692
11/12/2017 11:46	Mac	O3	6.5	Multiply	0	long	191053	2939276.923
11/12/2017 11:46	Mac	O3	7	Sum	1400	long	3471	49585.71429
11/12/2017 11:46	Mac	O3	7	Multiply	0	long	228560	3265142.857
